Phenotype Code,Phenotype Description,UK Biobank Data Showcase Link,Sex,File,wget command,AWS File,Dropbox File,md5s
J90,"Diagnoses - main ICD10: J90 Pleural effusion, not elsewhere classified",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=J90,both_sexes,J90.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/J90.gwas.imputed_v3.both_sexes.tsv.bgz -O J90.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/J90.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/bf68ex0jxso8uva/J90.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,7d600cb890640e61d3b101dfb4c6404b
J90,"Diagnoses - main ICD10: J90 Pleural effusion, not elsewhere classified",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=J90,female,J90.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/J90.gwas.imputed_v3.female.tsv.bgz -O J90.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/J90.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/8o0y3zn04sa9a01/J90.gwas.imputed_v3.female.tsv.bgz?dl=0,fa9762e9dbe8211703244cc3d770cdcc
J90,"Diagnoses - main ICD10: J90 Pleural effusion, not elsewhere classified",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=J90,male,J90.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/J90.gwas.imputed_v3.male.tsv.bgz -O J90.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/J90.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/c9mxuhuxpg91xsq/J90.gwas.imputed_v3.male.tsv.bgz?dl=0,b6324acb897f6b0bbdfd5ca6e514a469
J93,Diagnoses - main ICD10: J93 Pneumothorax,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=J93,both_sexes,J93.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/J93.gwas.imputed_v3.both_sexes.tsv.bgz -O J93.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/J93.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/pr8y7t9l12gmd2k/J93.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,7b5101c67fb9c16a442546bdba56de65
J93,Diagnoses - main ICD10: J93 Pneumothorax,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=J93,female,J93.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/J93.gwas.imputed_v3.female.tsv.bgz -O J93.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/J93.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/7372ozk8c7lkri0/J93.gwas.imputed_v3.female.tsv.bgz?dl=0,77cf6f612d506634725700f5758486d7
J93,Diagnoses - main ICD10: J93 Pneumothorax,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=J93,male,J93.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/J93.gwas.imputed_v3.male.tsv.bgz -O J93.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/J93.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/ejpsf4size4lq9o/J93.gwas.imputed_v3.male.tsv.bgz?dl=0,ccaa2d369e0b687177a7dd1609feb410
J96,"Diagnoses - main ICD10: J96 Respiratory failure, not elsewhere classified",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=J96,both_sexes,J96.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/J96.gwas.imputed_v3.both_sexes.tsv.bgz -O J96.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/J96.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/5b2poxzhj3t9ygy/J96.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,b63ab13a67249313063f0436a7deadde
J96,"Diagnoses - main ICD10: J96 Respiratory failure, not elsewhere classified",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=J96,male,J96.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/J96.gwas.imputed_v3.male.tsv.bgz -O J96.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/J96.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/nm4xtq8033antdp/J96.gwas.imputed_v3.male.tsv.bgz?dl=0,e9ae4db9a281c99ca078495be427365a
J98,Diagnoses - main ICD10: J98 Other respiratory disorders,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=J98,both_sexes,J98.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/J98.gwas.imputed_v3.both_sexes.tsv.bgz -O J98.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/J98.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/oknhympb7g1oowj/J98.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,efc5e19ad41610d115176946095eab98
J98,Diagnoses - main ICD10: J98 Other respiratory disorders,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=J98,female,J98.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/J98.gwas.imputed_v3.female.tsv.bgz -O J98.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/J98.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/g5a6dqn6gv9yj41/J98.gwas.imputed_v3.female.tsv.bgz?dl=0,954b1a841b39921de0e791d56480c231
J98,Diagnoses - main ICD10: J98 Other respiratory disorders,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=J98,male,J98.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/J98.gwas.imputed_v3.male.tsv.bgz -O J98.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/J98.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/pky15imq7bwp2h2/J98.gwas.imputed_v3.male.tsv.bgz?dl=0,f6d9ea9a28689bf056a39712f3ffdcb8
K00,Diagnoses - main ICD10: K00 Disorders of tooth development and eruption,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K00,both_sexes,K00.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K00.gwas.imputed_v3.both_sexes.tsv.bgz -O K00.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K00.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/j7buxbghweum5g5/K00.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,0d6a7e0a160166f385f5f6ff30727a57
K01,Diagnoses - main ICD10: K01 Embedded and impacted teeth,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K01,both_sexes,K01.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K01.gwas.imputed_v3.both_sexes.tsv.bgz -O K01.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K01.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/jbf7xo5me9eqpwy/K01.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,fba8c7acdee55c1b78e86a21e4263d41
K01,Diagnoses - main ICD10: K01 Embedded and impacted teeth,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K01,female,K01.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K01.gwas.imputed_v3.female.tsv.bgz -O K01.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K01.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/garp53qyk3jwgbd/K01.gwas.imputed_v3.female.tsv.bgz?dl=0,00442ed94da4055c0bbc44cba2244082
K01,Diagnoses - main ICD10: K01 Embedded and impacted teeth,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K01,male,K01.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K01.gwas.imputed_v3.male.tsv.bgz -O K01.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K01.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/hx4251utjqshujs/K01.gwas.imputed_v3.male.tsv.bgz?dl=0,becf0d3583f0be05abab350262c0f375
K02,Diagnoses - main ICD10: K02 Dental caries,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K02,both_sexes,K02.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K02.gwas.imputed_v3.both_sexes.tsv.bgz -O K02.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K02.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/wdvh6mlb8vg43fx/K02.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,4302d846e103fccb0e9a054671c4ae64
K02,Diagnoses - main ICD10: K02 Dental caries,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K02,female,K02.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K02.gwas.imputed_v3.female.tsv.bgz -O K02.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K02.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/m8g3dc0m6qimg9k/K02.gwas.imputed_v3.female.tsv.bgz?dl=0,f7fde4f2d0cdebc37fdf41d90c6d43dc
K02,Diagnoses - main ICD10: K02 Dental caries,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K02,male,K02.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K02.gwas.imputed_v3.male.tsv.bgz -O K02.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K02.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/j4xlahiuvk25ksl/K02.gwas.imputed_v3.male.tsv.bgz?dl=0,1609ff7c30885a99f173bca999899d1e
K04,Diagnoses - main ICD10: K04 Diseases of pulp and periapical tissues,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K04,both_sexes,K04.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K04.gwas.imputed_v3.both_sexes.tsv.bgz -O K04.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K04.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/pts0c7d4gni6p7v/K04.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,089711ea969a4da5cd135bff02cfaa68
K04,Diagnoses - main ICD10: K04 Diseases of pulp and periapical tissues,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K04,female,K04.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K04.gwas.imputed_v3.female.tsv.bgz -O K04.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K04.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/o20ofodrup85f10/K04.gwas.imputed_v3.female.tsv.bgz?dl=0,b3e6ab51b726904944ca61b9aa9d3c90
K04,Diagnoses - main ICD10: K04 Diseases of pulp and periapical tissues,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K04,male,K04.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K04.gwas.imputed_v3.male.tsv.bgz -O K04.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K04.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/gdbs1zxfzayf125/K04.gwas.imputed_v3.male.tsv.bgz?dl=0,af6f47fe4d99f06427ebe2f0010a76b9
K05,Diagnoses - main ICD10: K05 Gingivitis and periodontal diseases,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K05,both_sexes,K05.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K05.gwas.imputed_v3.both_sexes.tsv.bgz -O K05.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K05.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/y4p8ipafhhgfbac/K05.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,6452bb10b9db4cdd0918d70f1b71e905
K05,Diagnoses - main ICD10: K05 Gingivitis and periodontal diseases,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K05,female,K05.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K05.gwas.imputed_v3.female.tsv.bgz -O K05.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K05.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/7sklj760eg7mlfj/K05.gwas.imputed_v3.female.tsv.bgz?dl=0,b1e543cd405dba6fbe335b1ad703a5eb
K05,Diagnoses - main ICD10: K05 Gingivitis and periodontal diseases,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K05,male,K05.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K05.gwas.imputed_v3.male.tsv.bgz -O K05.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K05.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/amutn529qvmdcdz/K05.gwas.imputed_v3.male.tsv.bgz?dl=0,a0165722faba5bd11c7fd0ea9326f03b
K06,Diagnoses - main ICD10: K06 Other disorders of gingiva and edentulous alveolar ridge,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K06,both_sexes,K06.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K06.gwas.imputed_v3.both_sexes.tsv.bgz -O K06.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K06.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/2u5iim4i7b8mt2q/K06.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,e420c113bea2b1f34f13c63b980b5f7f
K06,Diagnoses - main ICD10: K06 Other disorders of gingiva and edentulous alveolar ridge,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K06,female,K06.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K06.gwas.imputed_v3.female.tsv.bgz -O K06.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K06.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/p6cl4zzdgh6s31f/K06.gwas.imputed_v3.female.tsv.bgz?dl=0,354852ab3e73f04323862c7c68e2e963
K07,Diagnoses - main ICD10: K07 Dentofacial anomalies [including malocclusion],http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K07,both_sexes,K07.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K07.gwas.imputed_v3.both_sexes.tsv.bgz -O K07.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K07.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/fk7nrpyy8uupzlf/K07.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,0a4c48789cd7dd70687215d5fea850f5
K07,Diagnoses - main ICD10: K07 Dentofacial anomalies [including malocclusion],http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K07,female,K07.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K07.gwas.imputed_v3.female.tsv.bgz -O K07.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K07.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/ekqkrlr9opxu09x/K07.gwas.imputed_v3.female.tsv.bgz?dl=0,a599fb63d8574f0c58d7da4b87f1df34
K07,Diagnoses - main ICD10: K07 Dentofacial anomalies [including malocclusion],http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K07,male,K07.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K07.gwas.imputed_v3.male.tsv.bgz -O K07.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K07.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/psgl9zj61qmc9ts/K07.gwas.imputed_v3.male.tsv.bgz?dl=0,85ccfddf0432c86bc084f5ee259d996d
K08,Diagnoses - main ICD10: K08 Other disorders of teeth and supporting structures,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K08,both_sexes,K08.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K08.gwas.imputed_v3.both_sexes.tsv.bgz -O K08.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K08.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/vohsakqvpiswhln/K08.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,ec1ce32fe1b2db4dafa3783e11478df9
K08,Diagnoses - main ICD10: K08 Other disorders of teeth and supporting structures,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K08,female,K08.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K08.gwas.imputed_v3.female.tsv.bgz -O K08.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K08.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/khzkmfo2iaibo69/K08.gwas.imputed_v3.female.tsv.bgz?dl=0,8fd29797c2c7c37de6fa4da824c8c031
K08,Diagnoses - main ICD10: K08 Other disorders of teeth and supporting structures,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K08,male,K08.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K08.gwas.imputed_v3.male.tsv.bgz -O K08.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K08.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/v7r7cxg7ri4a12j/K08.gwas.imputed_v3.male.tsv.bgz?dl=0,c0f8b86d43adb17ebcd238db83b61f5e
K09,"Diagnoses - main ICD10: K09 Cysts of oral region, not elsewhere classified",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K09,both_sexes,K09.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K09.gwas.imputed_v3.both_sexes.tsv.bgz -O K09.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K09.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/2ghq2y8s7sz45bh/K09.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,5f15d50682a00977fb82c3a99cc3ff0e
K09,"Diagnoses - main ICD10: K09 Cysts of oral region, not elsewhere classified",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K09,female,K09.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K09.gwas.imputed_v3.female.tsv.bgz -O K09.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K09.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/t0s45ckjqf1g86p/K09.gwas.imputed_v3.female.tsv.bgz?dl=0,a1d411ad59ce239daad14f28953f604e
K09,"Diagnoses - main ICD10: K09 Cysts of oral region, not elsewhere classified",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K09,male,K09.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K09.gwas.imputed_v3.male.tsv.bgz -O K09.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K09.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/80crxe2zzxakang/K09.gwas.imputed_v3.male.tsv.bgz?dl=0,e95ddfa940eec5ae8571e92fcf83c182
K10,Diagnoses - main ICD10: K10 Other diseases of jaws,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K10,both_sexes,K10.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K10.gwas.imputed_v3.both_sexes.tsv.bgz -O K10.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K10.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/4kzztojsticwzjz/K10.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,ef9eab25bceb796eba9ddbed84ba4432
K10,Diagnoses - main ICD10: K10 Other diseases of jaws,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K10,female,K10.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K10.gwas.imputed_v3.female.tsv.bgz -O K10.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K10.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/flkblnpki67zl28/K10.gwas.imputed_v3.female.tsv.bgz?dl=0,d8b845f8ab6d89773c132e6acd1649ee
K11,Diagnoses - main ICD10: K11 Diseases of salivary glands,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K11,both_sexes,K11.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K11.gwas.imputed_v3.both_sexes.tsv.bgz -O K11.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K11.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/ean417gwqwhikwl/K11.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,5c81e67ee99f2bb83e69b041349c83aa
K11,Diagnoses - main ICD10: K11 Diseases of salivary glands,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K11,female,K11.gwas.imputed_v3.female.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K11.gwas.imputed_v3.female.tsv.bgz -O K11.gwas.imputed_v3.female.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K11.gwas.imputed_v3.female.tsv.bgz,https://www.dropbox.com/s/aoaq1s137sqgwq3/K11.gwas.imputed_v3.female.tsv.bgz?dl=0,cb925a29911737e2d9b58bb6df3cdb27
K11,Diagnoses - main ICD10: K11 Diseases of salivary glands,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K11,male,K11.gwas.imputed_v3.male.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K11.gwas.imputed_v3.male.tsv.bgz -O K11.gwas.imputed_v3.male.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K11.gwas.imputed_v3.male.tsv.bgz,https://www.dropbox.com/s/tymtxfbiv8n36t9/K11.gwas.imputed_v3.male.tsv.bgz?dl=0,0628c1dea0e72e4385d19c7e8f8cb941
K12,Diagnoses - main ICD10: K12 Stomatitis and related lesions,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=K12,both_sexes,K12.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K12.gwas.imputed_v3.both_sexes.tsv.bgz -O K12.gwas.imputed_v3.both_sexes.tsv.bgz,https://broad-ukb-sumstats-us-east-1.s3.amazonaws.com/round2/additive-tsvs/K12.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/mnljajm5pgj2rlr/K12.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0,b6437ddf334a82efd92e095d8fc45096
